datacreationdate,aqi,pm2.5_avg,pm10_avg,so2_avg
2019-09-06 21:00:00,600.6,169.4,462.0,30.8
2019-09-06 20:00:00,662.2,154.0,462.0,30.8
2019-09-06 19:00:00,677.6,169.4,431.19998,30.8
2019-09-06 18:00:00,693.0,169.4,415.8,30.8
2019-09-06 17:00:00,662.2,200.2,431.19998,30.8
2019-09-07 18:00:00,831.6,231.0,477.4,46.199997
2019-09-06 16:00:00,723.8000000000001,215.59999,462.0,46.199997
2019-09-06 15:00:00,708.4,215.59999,462.0,46.199997
2019-09-07 17:00:00,,,492.8,46.199997
2019-09-07 16:00:00,,,477.4,46.199997
2019-09-06 14:00:00,677.6,215.59999,462.0,46.199997
2019-09-07 15:00:00,,,492.8,46.199997
2019-09-06 13:00:00,600.6,184.79999,400.4,46.199997
2019-09-06 12:00:00,492.8,154.0,354.19998,46.199997
2019-09-07 14:00:00,,,492.8,46.199997
2019-09-07 13:00:00,785.4,246.4,477.4,46.199997
2019-09-07 12:00:00,800.8000000000001,246.4,477.4,30.8
2019-09-06 11:00:00,477.40000000000003,154.0,323.4,46.199997
2019-09-06 10:00:00,477.40000000000003,154.0,292.6,46.199997
2019-09-07 11:00:00,816.2,246.4,462.0,30.8
2019-09-06 09:00:00,477.40000000000003,154.0,308.0,46.199997
2019-09-07 10:00:00,831.6,261.8,462.0,30.8
2019-09-07 09:00:00,847.0,261.8,477.4,30.8
2019-09-07 08:00:00,831.6,261.8,492.8,30.8
2019-09-07 07:00:00,800.8000000000001,246.4,523.6,30.8
2019-09-07 06:00:00,708.4,215.59999,523.6,30.8
2019-09-07 05:00:00,662.2,200.2,523.6,30.8
2019-09-07 04:00:00,646.8000000000001,200.2,508.19998,30.8
2019-09-07 03:00:00,616.0,184.79999,492.8,30.8
2019-09-07 02:00:00,585.2,184.79999,462.0,30.8
2019-09-07 01:00:00,569.8000000000001,184.79999,462.0,30.8
2019-09-07 00:00:00,585.2,184.79999,431.19998,30.8
2019-09-05 23:00:00,338.8,107.799995,277.19998,30.8
2019-09-05 22:00:00,369.6,107.799995,277.19998,30.8
2019-09-05 21:00:00,400.40000000000003,107.799995,292.6,30.8
2019-09-05 20:00:00,431.2,107.799995,308.0,30.8
2019-09-05 19:00:00,446.6,107.799995,323.4,30.8
2019-09-05 18:00:00,,,338.8,30.8
2019-09-05 17:00:00,,,338.8,30.8
2019-09-05 16:00:00,,,323.4,30.8
2019-09-05 15:00:00,,,292.6,30.8
2019-09-05 14:00:00,415.8,123.2,246.4,30.8
